ISTAT,Provincia,Comune,CC,Titolare,Indirizzo,Settore_merc_non_alim,Sup_alimentari,Sup_non_alimentari,Sup_Totale,Anno
18177,PV,Vigevano,SI,ATTIVITA' COMMERCIALI VIGEVANO S.R.L.,V.LE INDUSTRIA 225,,4200.00,12300.00,16500.00,2022
18177,PV,Vigevano,SI,ESSELUNGA SPA,VIA S. MARIA ANG. VIA COMMERCIO,,2135.00,2865.00,5000.00,2022
18177,PV,Vigevano,SI,ATTIVITA' COMMERCIALI VIGEVANO S.R.L.,V.LE INDUSTRIA 225,,4200.00,12300.00,16500.00,2023
18177,PV,Vigevano,SI,ESSELUNGA SPA,VIA S. MARIA ANG. VIA COMMERCIO,,2135.00,2865.00,5000.00,2023
18155,PV,Torrazza Coste,NO,CASTORAMA ITALIA SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2005
18155,PV,Torrazza Coste,NO,CASTORAMA ITALIA SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2006
18155,PV,Torrazza Coste,NO,CASTORAMA ITALIA SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2007
18155,PV,Torrazza Coste,NO,CASTORAMA ITALIA SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2008
18155,PV,Torrazza Coste,NO,LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2009
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2010
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2011
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2012
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2013
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2014
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2015
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2016
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2017
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2018
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2019
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2020
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2021
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2022
18155,PV,Torrazza Coste,NO,LEROY MERLIN ITALIA SRL EX LEROY MERLIN UNO SPA,"VIA EMILIA, 47",D,0.00,5000.00,5000.00,2023
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO SPA,VIA TOGLIATTI,A,0.00,5700.00,5700.00,2005
18137,PV,San Martino Siccomario,NO,ZERBIMARK SPA,"VIA PIEMONTE, 18/20",,2505.00,0.00,2505.00,2005
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET SPA,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2005
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO S.P.A,VIA 8 MARZO 11,A,0.00,5700.00,5700.00,2006
18137,PV,San Martino Siccomario,NO,ZERBIMARK SPA,"VIA PIEMONTE, 18/20",,2015.00,490.00,2505.00,2006
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2006
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO S.P.A,VIA 8 MARZO 11,A,0.00,5700.00,5700.00,2007
18137,PV,San Martino Siccomario,NO,ZERBIMARK SPA,"VIA PIEMONTE, 18/20",,2015.00,490.00,2505.00,2007
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2007
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO S.P.A,VIA 8 MARZO 11,A,0.00,5700.00,5700.00,2008
18137,PV,San Martino Siccomario,NO,ZERBIMARK SPA,"VIA PIEMONTE, 18/20",,2015.00,490.00,2505.00,2008
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2008
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO S.P.A,VIA 8 MARZO 11,A,0.00,5700.00,5700.00,2009
18137,PV,San Martino Siccomario,NO,ZERBIMARK SPA,"VIA PIEMONTE, 18/20",,2015.00,490.00,2505.00,2009
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2009
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO S.P.A,VIA 8 MARZO 11,A,0.00,5700.00,5700.00,2010
18137,PV,San Martino Siccomario,NO,ZERBIMARK SPA,"VIA PIEMONTE, 18/20",,2015.00,490.00,2505.00,2010
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2010
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO S.P.A,VIA 8 MARZO 11,A,0.00,5700.00,5700.00,2011
18137,PV,San Martino Siccomario,NO,ZERBIMARK SPA,"VIA PIEMONTE, 18/20",,2015.00,490.00,2505.00,2011
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2011
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO S.P.A,VIA 8 MARZO 11,A,0.00,5700.00,5700.00,2012
18137,PV,San Martino Siccomario,NO,ZERBIMARK SPA,"VIA PIEMONTE, 18/20",,2015.00,490.00,2505.00,2012
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2012
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO S.P.A,VIA 8 MARZO 11,A,0.00,5700.00,5700.00,2013
18137,PV,San Martino Siccomario,NO,ZERBIMARK SPA,"VIA PIEMONTE, 18/20",,2015.00,490.00,2505.00,2013
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2013
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO S.P.A,VIA 8 MARZO 11,A,0.00,5700.00,5700.00,2014
18137,PV,San Martino Siccomario,NO,ZERBIMARK SPA,"VIA PIEMONTE, 18/20",,2015.00,490.00,2505.00,2014
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2014
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2015
18137,PV,San Martino Siccomario,NO,SUPERMERCATI EUROPA SRL,VIA PIEMONTE 18/20,,2015.00,490.00,2505.00,2015
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO SPA,VIA VIII MARZO 11,A,0.00,3050.00,3050.00,2015
18137,PV,San Martino Siccomario,NO,MAX SHOP SRL,VIA VIII MARZO 11,,0.00,2440.00,2440.00,2015
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2016
18137,PV,San Martino Siccomario,NO,SUPERMERCATI EUROPA SRL,VIA PIEMONTE 18/20,,2015.00,490.00,2505.00,2016
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO SPA,VIA VIII MARZO 11,A,0.00,3050.00,3050.00,2016
18137,PV,San Martino Siccomario,NO,MAX SHOP SRL,VIA VIII MARZO 11,,0.00,2440.00,2440.00,2016
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2017
18137,PV,San Martino Siccomario,NO,ITALMARK IC SPA,VIA PIEMONTE 18/20,,2015.00,490.00,2505.00,2017
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO SPA,VIA VIII MARZO 11,A,0.00,3050.00,3050.00,2017
18137,PV,San Martino Siccomario,NO,MAX SHOP SRL,VIA VIII MARZO 11,,0.00,2440.00,2440.00,2017
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2018
18137,PV,San Martino Siccomario,NO,ITALMARK IC SPA,VIA PIEMONTE 18/20,,2015.00,490.00,2505.00,2018
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO SPA,VIA VIII MARZO 11,A,0.00,3050.00,3050.00,2018
18137,PV,San Martino Siccomario,NO,MAX SHOP SRL,VIA VIII MARZO 11,,0.00,2440.00,2440.00,2018
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2019
18137,PV,San Martino Siccomario,NO,ITALMARK IC SPA,VIA PIEMONTE 18/20,,2015.00,490.00,2505.00,2019
18137,PV,San Martino Siccomario,NO,MAX SHOP SRL,VIA VIII MARZO 11,,0.00,2440.00,2440.00,2019
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO SPA,VIA VIII MARZO 11,A,0.00,3050.00,3050.00,2019
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2020
18137,PV,San Martino Siccomario,NO,ITALMARK IC SPA,VIA PIEMONTE 18/20,,2015.00,490.00,2505.00,2020
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO SPA,VIA VIII MARZO 11,A,0.00,3050.00,3050.00,2020
18137,PV,San Martino Siccomario,NO,MAX SHOP SRL,VIA VIII MARZO 11,,0.00,2440.00,2440.00,2020
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2021
18137,PV,San Martino Siccomario,NO,ITALMARK IC SPA,VIA PIEMONTE 18/20,,2015.00,490.00,2505.00,2021
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO SPA,VIA VIII MARZO 11,A,0.00,3050.00,3050.00,2021
18137,PV,San Martino Siccomario,NO,MAX SHOP SRL,VIA VIII MARZO 11,,0.00,2440.00,2440.00,2021
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2022
18137,PV,San Martino Siccomario,NO,ITALMARK IC SPA,VIA PIEMONTE 18/20,,2015.00,490.00,2505.00,2022
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO SPA,VIA VIII MARZO 11,A,0.00,3050.00,3050.00,2022
18137,PV,San Martino Siccomario,NO,MAX SHOP SRL,VIA VIII MARZO 11,,0.00,2440.00,2440.00,2022
18137,PV,San Martino Siccomario,SI,IMMOBILIARE BENNET S.P.A,STRADA PROVINCIALE PER MORTARA 3,,5800.00,6325.00,12125.00,2023
18137,PV,San Martino Siccomario,NO,ITALMARK IC SPA,VIA PIEMONTE 18/20,,2015.00,490.00,2505.00,2023
18137,PV,San Martino Siccomario,NO,SAN MARTINO S.R.L,VIA VIII MARZO 11,,0.00,2440.00,2440.00,2023
18137,PV,San Martino Siccomario,NO,FULL MODA TICINO SPA,VIA VIII MARZO 11,A,0.00,3050.00,3050.00,2023
18114,PV,Pieve Porto Morone,NO,FRATELLI VANZINI MOBILI,S.S. 412,C,0.00,6300.00,6300.00,2005
18114,PV,Pieve Porto Morone,NO,FRATELLI VANZINI MOBILI,S.S. 412,C,0.00,6300.00,6300.00,2006
18114,PV,Pieve Porto Morone,NO,FRATELLI VANZINI MOBILI,S.S. 412,C,0.00,6300.00,6300.00,2007
18114,PV,Pieve Porto Morone,NO,FRATELLI VANZINI MOBILI,S.S. 412,C,0.00,6300.00,6300.00,2008
18114,PV,Pieve Porto Morone,NO,FRATELLI VANZINI MOBILI,S.S. 412,C,0.00,6300.00,6300.00,2009
18114,PV,Pieve Porto Morone,NO,FRATELLI VANZINI MOBILI,S.S. 412,C,0.00,6300.00,6300.00,2010
18114,PV,Pieve Porto Morone,NO,FRATELLI VANZINI MOBILI,S.S. 412,C,0.00,6300.00,6300.00,2011
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2005
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2005
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2006
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2006
18110,PV,Pavia,SI,GS SPA,AREA EX FIAT,,1600.00,1700.00,3300.00,2006
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2007
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2007
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2007
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2008
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2008
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2008
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2009
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2009
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2009
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2010
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2010
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2010
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2011
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2011
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2011
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2012
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2012
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2012
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2013
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2013
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2013
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2014
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2014
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2014
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2015
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2015
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2015
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2016
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2016
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2016
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2017
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2017
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2017
18110,PV,Pavia,SI,G. S. S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2018
18110,PV,Pavia,NO,COOP LOMBARDIA,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2018
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2018
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2019
18110,PV,Pavia,NO,COOP LOMBARDIA COOP.ARL,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2019
18110,PV,Pavia,SI,S.S.C. S.R.L.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2019
18110,PV,Pavia,SI,S.S.C. S.R.L.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2020
18110,PV,Pavia,NO,COOP LOMBARDIA COOP.ARL,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2020
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2020
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2021
18110,PV,Pavia,NO,COOP LOMBARDIA COOP.ARL,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2021
18110,PV,Pavia,SI,S.S.C. S.R.L.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2021
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2022
18110,PV,Pavia,NO,COOP LOMBARDIA COOP.ARL,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2022
18110,PV,Pavia,SI,S.S.C. S.R.L.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2022
18110,PV,Pavia,NO,ESSELUNGA SPA,V. FILZI 6,,1814.00,1236.00,3050.00,2023
18110,PV,Pavia,NO,COOP LOMBARDIA COOP.ARL,V.LE CAMPARI 64,,1040.00,2010.00,3050.00,2023
18110,PV,Pavia,SI,GS S.P.A.,VIA VIGENTINA,,3200.00,7900.00,11100.00,2023
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2005
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2006
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2007
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2008
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2009
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2010
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2011
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2012
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2013
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2014
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2015
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2016
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2017
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2018
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2019
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2020
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2021
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2022
18109,PV,Parona,SI,BENNET SPA,"VIA CASE SPARSE PER VIGEVANO, 4",,4091.00,17694.00,21785.00,2023
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2620.00,5858.00,8478.00,2005
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2620.00,5858.00,8478.00,2006
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2620.00,5803.00,8423.00,2007
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2620.00,5803.00,8423.00,2008
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2620.00,5803.00,8423.00,2009
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2620.00,5803.00,8423.00,2010
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2620.00,5803.00,8423.00,2011
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2012
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2013
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2014
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2015
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2016
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2017
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2018
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2019
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2020
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2021
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2022
18102,PV,Mortara,SI,BENNET SPA,"VIA LOMELLINA, 59",,2597.00,5826.00,8423.00,2023
18095,PV,Montebello della Battaglia,NO,CISALFA NORD SPA,VIA MIRABELLA,D,0.00,2100.00,2100.00,2005
18095,PV,Montebello della Battaglia,NO,PRIMAVERA SRL,VIA MIRABELLA,D,0.00,5500.00,5500.00,2005
18095,PV,Montebello della Battaglia,SI,IMMOBILIARE FINIPER,VIA ING A MAZZA,,7150.00,18242.00,25392.00,2005
18095,PV,Montebello della Battaglia,NO,CISALFA NORD SPA,VIA MIRABELLA,D,0.00,2100.00,2100.00,2006
18095,PV,Montebello della Battaglia,NO,PRIMAVERA SRL,VIA MIRABELLA,D,0.00,5500.00,5500.00,2006
18095,PV,Montebello della Battaglia,SI,IMMOBILIARE FINIPER,VIA ING A MAZZA,,7150.00,18242.00,25392.00,2006
18095,PV,Montebello della Battaglia,NO,CISALFA SPORT SPA,VIA MIRABELLA,D,0.00,2100.00,2100.00,2007
18095,PV,Montebello della Battaglia,NO,PRIMAVERA SRL,VIA MIRABELLA,D,0.00,5500.00,5500.00,2007
18095,PV,Montebello della Battaglia,SI,IMMOBILIARE FINIPER,VIA ING A MAZZA,,7150.00,18242.00,25392.00,2007
18095,PV,Montebello della Battaglia,NO,CISALFA SPORT SPA,VIA MIRABELLA,D,0.00,2100.00,2100.00,2008
18095,PV,Montebello della Battaglia,NO,PRIMAVERA SRL,VIA MIRABELLA,D,0.00,5500.00,5500.00,2008
18095,PV,Montebello della Battaglia,SI,IPER MONTEBELLO SPA,VIA ING A MAZZA,,7150.00,18242.00,25392.00,2008
18095,PV,Montebello della Battaglia,NO,CISALFA SPORT SPA,VIA MIRABELLA,D,0.00,2100.00,2100.00,2009
18095,PV,Montebello della Battaglia,NO,PRIMAVERA SRL,VIA MIRABELLA,D,0.00,5500.00,5500.00,2009
18095,PV,Montebello della Battaglia,SI,IPER MONTEBELLO SPA,VIA ING A MAZZA,,7150.00,18242.00,25392.00,2009
18095,PV,Montebello della Battaglia,NO,CISALFA SPORT SPA,VIA MIRABELLA,D,0.00,2100.00,2100.00,2010
18095,PV,Montebello della Battaglia,NO,PRIMAVERA SRL,VIA MIRABELLA,D,0.00,5500.00,5500.00,2010
18095,PV,Montebello della Battaglia,SI,IPER MONTEBELLO SPA,VIA ING A MAZZA,,7150.00,18242.00,25392.00,2010
18095,PV,Montebello della Battaglia,NO,IPER MONTEBELLO SPA,VIA MIRABELLA,A,0.00,2100.00,2100.00,2011
18095,PV,Montebello della Battaglia,NO,PRIMAVERA SRL,VIA MIRABELLA,D,0.00,5500.00,5500.00,2011
18095,PV,Montebello della Battaglia,SI,IPER MONTEBELLO SPA,VIA ING A MAZZA,,7150.00,18242.00,25392.00,2011
18095,PV,Montebello della Battaglia,NO,IPER MONTEBELLO SPA,VIA MIRABELLA,A,0.00,2100.00,2100.00,2012
18095,PV,Montebello della Battaglia,NO,PRIMAVERA SRL,VIA MIRABELLA,D,0.00,5500.00,5500.00,2012
18095,PV,Montebello della Battaglia,SI,IPER MONTEBELLO SPA,VIA ING A MAZZA,,7150.00,18242.00,25392.00,2012
18095,PV,Montebello della Battaglia,NO,IMMOBILIARE GALLERIE COMMERCIALI,VIA MIRABELLA,A,0.00,2100.00,2100.00,2013
